assertion_id,building_id,field_name,asserted_value,source_keys,confidence,needs_review,research_note
CHI-CHI1870-005-A03,CHI-CHI1870-005,historical_address,State and Monroe streets,AND1886V2,medium,true,A fire witness reported that only the foundations had yet been built when the fire passed. This row represents the construction-stage asset that later became the second Palmer House rather than back-projecting the completed 1873 hotel into 1871.
CHI-CHI1870-005-A04,CHI-CHI1870-005,fire_fate_1871,survived-foundations,AND1886V2,medium,true,A fire witness reported that only the foundations had yet been built when the fire passed. This row represents the construction-stage asset that later became the second Palmer House rather than back-projecting the completed 1873 hotel into 1871.
CHI-CHI1870-006-A01,CHI-CHI1870-006,existence_and_identity,Drake Block,AND1886V2,high,false,Completed in spring 1870 and destroyed September 4 1870. It therefore did not exist at the October 1871 fire snapshot. Andreas calls it one of the most imposing commercial buildings in the United States at the time.
CHI-CHI1870-006-A02,CHI-CHI1870-006,year_completed,1870,AND1886V2,high,false,Completed in spring 1870 and destroyed September 4 1870. It therefore did not exist at the October 1871 fire snapshot. Andreas calls it one of the most imposing commercial buildings in the United States at the time.
CHI-CHI1870-006-A03,CHI-CHI1870-006,historical_address,Southeast corner Wabash Avenue and Washington Street,AND1886V2,high,false,Completed in spring 1870 and destroyed September 4 1870. It therefore did not exist at the October 1871 fire snapshot. Andreas calls it one of the most imposing commercial buildings in the United States at the time.
CHI-CHI1870-006-A04,CHI-CHI1870-006,year_demolished,1870,AND1886V2,high,false,Completed in spring 1870 and destroyed September 4 1870. It therefore did not exist at the October 1871 fire snapshot. Andreas calls it one of the most imposing commercial buildings in the United States at the time.
CHI-CHI1870-006-A05,CHI-CHI1870-006,fire_fate_1871,not-present,AND1886V2,high,false,Completed in spring 1870 and destroyed September 4 1870. It therefore did not exist at the October 1871 fire snapshot. Andreas calls it one of the most imposing commercial buildings in the United States at the time.
CHI-CHI1870-007-A01,CHI-CHI1870-007,existence_and_identity,Parmelee Omnibus and Stage Company stable,AND1886V2,high,false,Just completed at a reported cost of $80000 and scheduled for first occupancy October 11. Andreas identifies it as the first South Side building to ignite at about 11:30 p.m. October 8.
CHI-CHI1870-007-A02,CHI-CHI1870-007,year_completed,1871,AND1886V2,high,false,Just completed at a reported cost of $80000 and scheduled for first occupancy October 11. Andreas identifies it as the first South Side building to ignite at about 11:30 p.m. October 8.
CHI-CHI1870-007-A03,CHI-CHI1870-007,historical_address,Southeast corner Jackson and Franklin streets,AND1886V2,high,false,Just completed at a reported cost of $80000 and scheduled for first occupancy October 11. Andreas identifies it as the first South Side building to ignite at about 11:30 p.m. October 8.
CHI-CHI1870-007-A04,CHI-CHI1870-007,year_demolished,1871,AND1886V2,high,false,Just completed at a reported cost of $80000 and scheduled for first occupancy October 11. Andreas identifies it as the first South Side building to ignite at about 11:30 p.m. October 8.
CHI-CHI1870-007-A05,CHI-CHI1870-007,fire_fate_1871,destroyed,AND1886V2,high,false,Just completed at a reported cost of $80000 and scheduled for first occupancy October 11. Andreas identifies it as the first South Side building to ignite at about 11:30 p.m. October 8.
CHI-CHI1870-008-A01,CHI-CHI1870-008,existence_and_identity,Lincoln School,AND1886V2,high,false,Erected September 1870; 82 by 76 feet with a 60 by 52 foot wing. Andreas says the Great Fire left Newberry and Lincoln as the only public-school structures in the North Division.
CHI-CHI1870-008-A02,CHI-CHI1870-008,year_completed,1870,AND1886V2,high,false,Erected September 1870; 82 by 76 feet with a 60 by 52 foot wing. Andreas says the Great Fire left Newberry and Lincoln as the only public-school structures in the North Division.
CHI-CHI1870-008-A03,CHI-CHI1870-008,historical_address,Lincoln Street between Belden and Fullerton avenues,AND1886V2,high,false,Erected September 1870; 82 by 76 feet with a 60 by 52 foot wing. Andreas says the Great Fire left Newberry and Lincoln as the only public-school structures in the North Division.
CHI-CHI1870-008-A04,CHI-CHI1870-008,fire_fate_1871,survived,AND1886V2,high,false,Erected September 1870; 82 by 76 feet with a 60 by 52 foot wing. Andreas says the Great Fire left Newberry and Lincoln as the only public-school structures in the North Division.
CHI-CHI1870-009-A01,CHI-CHI1870-009,existence_and_identity,Douglas School,AND1886V2,high,false,The scanned page heading identifies Douglas School. The structure was 82 by 76 feet with a 60 by 52 foot wing; it remained in use after the fire.
CHI-CHI1870-009-A02,CHI-CHI1870-009,year_completed,1870,AND1886V2,high,false,The scanned page heading identifies Douglas School. The structure was 82 by 76 feet with a 60 by 52 foot wing; it remained in use after the fire.
CHI-CHI1870-009-A03,CHI-CHI1870-009,historical_address,Corner Forest Avenue and Thirty-second Street,AND1886V2,high,false,The scanned page heading identifies Douglas School. The structure was 82 by 76 feet with a 60 by 52 foot wing; it remained in use after the fire.
CHI-CHI1870-009-A04,CHI-CHI1870-009,fire_fate_1871,survived,AND1886V2,high,false,The scanned page heading identifies Douglas School. The structure was 82 by 76 feet with a 60 by 52 foot wing; it remained in use after the fire.
CHI-CHI1870-010-A01,CHI-CHI1870-010,existence_and_identity,LaSalle Street Tunnel,AND1886V2,high,false,Opened July 4 1871; 1890 feet long; cost $566000. The fire warped approach railings and damaged stone coping but did not destroy the tunnel.
CHI-CHI1870-010-A02,CHI-CHI1870-010,year_completed,1871,AND1886V2,high,false,Opened July 4 1871; 1890 feet long; cost $566000. The fire warped approach railings and damaged stone coping but did not destroy the tunnel.
CHI-CHI1870-010-A03,CHI-CHI1870-010,historical_address,LaSalle Street beneath the Chicago River,AND1886V2,high,false,Opened July 4 1871; 1890 feet long; cost $566000. The fire warped approach railings and damaged stone coping but did not destroy the tunnel.
CHI-CHI1870-010-A04,CHI-CHI1870-010,architect_or_builder,William Bryson; R. E. Moss; George Chambers; A. J. McBean,AND1886V2,high,false,Opened July 4 1871; 1890 feet long; cost $566000. The fire warped approach railings and damaged stone coping but did not destroy the tunnel.
CHI-CHI1870-010-A05,CHI-CHI1870-010,fire_fate_1871,damaged-not-destroyed,AND1886V2,high,false,Opened July 4 1871; 1890 feet long; cost $566000. The fire warped approach railings and damaged stone coping but did not destroy the tunnel.
CHI-CHI1870-011-A01,CHI-CHI1870-011,existence_and_identity,Halsted and Sixteenth streets viaduct,AND1886V2,medium,true,Andreas calls this the first of the notable 1870-71 viaducts. The cited passage does not provide a direct fire-damage statement.
CHI-CHI1870-011-A02,CHI-CHI1870-011,year_completed,1871,AND1886V2,medium,true,Andreas calls this the first of the notable 1870-71 viaducts. The cited passage does not provide a direct fire-damage statement.
CHI-CHI1870-011-A03,CHI-CHI1870-011,historical_address,Halsted and Sixteenth streets,AND1886V2,medium,true,Andreas calls this the first of the notable 1870-71 viaducts. The cited passage does not provide a direct fire-damage statement.
CHI-CHI1870-011-A04,CHI-CHI1870-011,fire_fate_1871,uncertain,AND1886V2,medium,true,Andreas calls this the first of the notable 1870-71 viaducts. The cited passage does not provide a direct fire-damage statement.
CHI-CHI1870-012-A01,CHI-CHI1870-012,existence_and_identity,West Indiana Street viaduct,AND1886V2,medium,true,Named among the notable viaducts constructed in 1870-71. Exact crossing and fire fate require Board of Public Works report verification.
CHI-CHI1870-012-A02,CHI-CHI1870-012,year_completed,1871,AND1886V2,medium,true,Named among the notable viaducts constructed in 1870-71. Exact crossing and fire fate require Board of Public Works report verification.
CHI-CHI1870-012-A03,CHI-CHI1870-012,historical_address,West Indiana Street,AND1886V2,medium,true,Named among the notable viaducts constructed in 1870-71. Exact crossing and fire fate require Board of Public Works report verification.
CHI-CHI1870-012-A04,CHI-CHI1870-012,fire_fate_1871,uncertain,AND1886V2,medium,true,Named among the notable viaducts constructed in 1870-71. Exact crossing and fire fate require Board of Public Works report verification.
CHI-CHI1870-013-A01,CHI-CHI1870-013,existence_and_identity,West Adams Street viaduct,AND1886V2,medium,true,Named among the notable viaducts constructed in 1870-71. Exact crossing and fire fate require Board of Public Works report verification.
CHI-CHI1870-013-A02,CHI-CHI1870-013,year_completed,1871,AND1886V2,medium,true,Named among the notable viaducts constructed in 1870-71. Exact crossing and fire fate require Board of Public Works report verification.
CHI-CHI1870-013-A03,CHI-CHI1870-013,historical_address,West Adams Street,AND1886V2,medium,true,Named among the notable viaducts constructed in 1870-71. Exact crossing and fire fate require Board of Public Works report verification.
CHI-CHI1870-013-A04,CHI-CHI1870-013,fire_fate_1871,uncertain,AND1886V2,medium,true,Named among the notable viaducts constructed in 1870-71. Exact crossing and fire fate require Board of Public Works report verification.
CHI-CHI1870-014-A01,CHI-CHI1870-014,existence_and_identity,Chicago City Hall and Cook County Court House enlargement,AND1886V2,high,false,This is a lifecycle record for two wings and one additional story completed in 1870 plus remodeling of the west half. The joint 1853 building was destroyed in the fire.
CHI-CHI1870-014-A02,CHI-CHI1870-014,year_completed,1870,AND1886V2,high,false,This is a lifecycle record for two wings and one additional story completed in 1870 plus remodeling of the west half. The joint 1853 building was destroyed in the fire.
CHI-CHI1870-014-A03,CHI-CHI1870-014,historical_address,Court House Square bounded by Clark; Randolph; LaSalle; and Washington streets,AND1886V2,high,false,This is a lifecycle record for two wings and one additional story completed in 1870 plus remodeling of the west half. The joint 1853 building was destroyed in the fire.
CHI-CHI1870-014-A04,CHI-CHI1870-014,year_demolished,1871,AND1886V2,high,false,This is a lifecycle record for two wings and one additional story completed in 1870 plus remodeling of the west half. The joint 1853 building was destroyed in the fire.
CHI-CHI1870-014-A05,CHI-CHI1870-014,fire_fate_1871,destroyed,AND1886V2,high,false,This is a lifecycle record for two wings and one additional story completed in 1870 plus remodeling of the west half. The joint 1853 building was destroyed in the fire.
CHI-CHI1870-015-A01,CHI-CHI1870-015,existence_and_identity,Division Street water-main tunnel,AND1886V2,medium,true,Completed and placed in use during 1870-71. Andreas separately enumerates water-system damage but does not list this tunnel as destroyed.
CHI-CHI1870-015-A02,CHI-CHI1870-015,year_completed,1871,AND1886V2,medium,true,Completed and placed in use during 1870-71. Andreas separately enumerates water-system damage but does not list this tunnel as destroyed.
CHI-CHI1870-015-A03,CHI-CHI1870-015,historical_address,Under the canal and river at Division Street,AND1886V2,medium,true,Completed and placed in use during 1870-71. Andreas separately enumerates water-system damage but does not list this tunnel as destroyed.
CHI-CHI1870-015-A04,CHI-CHI1870-015,fire_fate_1871,no-destruction-reported,AND1886V2,medium,true,Completed and placed in use during 1870-71. Andreas separately enumerates water-system damage but does not list this tunnel as destroyed.
CHI-CHI1870-016-A01,CHI-CHI1870-016,existence_and_identity,Chicago Avenue water-main tunnel,AND1886V2,medium,true,Completed and placed in use during 1870-71. Andreas separately enumerates water-system damage but does not list this tunnel as destroyed.
CHI-CHI1870-016-A02,CHI-CHI1870-016,year_completed,1871,AND1886V2,medium,true,Completed and placed in use during 1870-71. Andreas separately enumerates water-system damage but does not list this tunnel as destroyed.
CHI-CHI1870-016-A03,CHI-CHI1870-016,historical_address,Under the Chicago River at Chicago Avenue,AND1886V2,medium,true,Completed and placed in use during 1870-71. Andreas separately enumerates water-system damage but does not list this tunnel as destroyed.
CHI-CHI1870-016-A04,CHI-CHI1870-016,fire_fate_1871,no-destruction-reported,AND1886V2,medium,true,Completed and placed in use during 1870-71. Andreas separately enumerates water-system damage but does not list this tunnel as destroyed.
CHI-CHI1870-017-A01,CHI-CHI1870-017,existence_and_identity,Adams Street water-main tunnel,AND1886V2,medium,true,Completed and placed in use during 1870-71. Andreas separately enumerates water-system damage but does not list this tunnel as destroyed.
CHI-CHI1870-017-A02,CHI-CHI1870-017,year_completed,1871,AND1886V2,medium,true,Completed and placed in use during 1870-71. Andreas separately enumerates water-system damage but does not list this tunnel as destroyed.
CHI-CHI1870-017-A03,CHI-CHI1870-017,historical_address,Under the Chicago River at Adams Street,AND1886V2,medium,true,Completed and placed in use during 1870-71. Andreas separately enumerates water-system damage but does not list this tunnel as destroyed.
CHI-CHI1870-017-A04,CHI-CHI1870-017,fire_fate_1871,no-destruction-reported,AND1886V2,medium,true,Completed and placed in use during 1870-71. Andreas separately enumerates water-system damage but does not list this tunnel as destroyed.
CHI-CHI1870-018-A01,CHI-CHI1870-018,existence_and_identity,Archer Avenue water-main tunnel,AND1886V2,medium,true,Completed and placed in use during 1870-71 for the main serving the southwestern city. No destruction is reported in Andreas's detailed water-system loss account.
CHI-CHI1870-018-A02,CHI-CHI1870-018,year_completed,1871,AND1886V2,medium,true,Completed and placed in use during 1870-71 for the main serving the southwestern city. No destruction is reported in Andreas's detailed water-system loss account.
