Construction Year,Building / Identifying Name,Address,Torn Down / Destroyed,Status / Outcome,Construction Date Text,Architect,Source Class,Source As Of,Source URL,Notes,Confidence
1997,Marketplace at Six Corners,4660 & 4640 W. Irving Park,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Strip Mall; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,Mayfair Commons,4444 W. Lawrence Ave.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,Northgate Landing,7625-39 North East Lake Terrace,,Present in City energy-benchmarking inventory (latest record 2018); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2018,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,Rainbow Pylons and the Legacy Walk,3243-3711 North Halsted Street( Odd and Even),,Current City individual-landmark record (2026); no loss year identified in source,1997,DeStefano+Partners,City individual landmark,2026-04-17,https://data.cityofchicago.org/d/uct4-hrvh,Designation date: 07/24/2019,High
1997,Rowe Elementary / Lozano Bilingual,1424 N Cleaver Street,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Not Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,"Sandoval School — Senka (Edward ""Duke"") Park",,,Active in Park District inventory,1997,,Chicago Park District building inventory,2016-11-04,https://data.cityofchicago.org/d/u7uu-j2ma,"Building type: Fieldhouse Joint. Location: (41.792996, -87.712328)",Medium
1997,Skyline Michigan Condominium Association,1601 S Michigan Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,Symphony Center,220 South Michigan Avenue,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Performing Arts; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,"Taylor, Douglas -CPS",9912 S Avenue H,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Exempt; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,The MGI - MARS Global Services,"930 W Evergreen Ave, Chicago, IL 60642",,Present in City energy-benchmarking inventory (latest record 2017); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2017,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Office; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,The Whitney Condominium Association,1301 N Dearborn,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1998,18th Street Lofts,1801 S Michigan Ave,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1998,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1998,228-Senior Suites of South Shore,2355 East 67th Street,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1998,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Senior Living Community; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1998,230-Senior Suites-Central Station,1400 S. Indiana Street,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1998,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Senior Living Community; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1998,300 West Grand Condominium Association,300-310 W. Grand Ave.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1998,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1998,33 W Huron St,33 W Huron St,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1998,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1998,35 N. State,35 N. State,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1998,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Retail Store; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1998,400 W. Superior,400-432 W. Superior Street,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1998,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Office; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1998,Altgeld Club Condominium,1350 W Fullerton Ave,,Present in City energy-benchmarking inventory (latest record 2016); demolition/loss not independently established,1998,,Chicago Energy Benchmarking,2016,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1998,Ascension Living Resurrection Village - Life Center,7370 West Talcott Avenue,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1998,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Senior Living Community; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1998,"Bright, Orville T -CPS",10740 S Calhoun Ave,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1998,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Exempt; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1998,Broadway at Surf,2828-2868 N. Broadway,,Present in City energy-benchmarking inventory (latest record 2016); demolition/loss not independently established,1998,,Chicago Energy Benchmarking,2016,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Other - Mall; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1998,Centennial Hall,2345 N. Sheffield,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1998,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: College/University; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1998,Chicago City Day School,541 W Hawthorne Pl,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1998,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Not Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1998,Elevate Care Villa of Wndsor,2649 E 75th Street,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1998,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Senior Living Community; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1998,Hotel Chicago,333 N Dearborn Street,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1998,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Hotel; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
